"04 gen 2011, 16:36";"04 gen 2011, 23:47";"I King";"Jung C. G. prefazione di";F5;;;;
"30 gen 2011, 16:29";"14 giu 2016, 17:27";"I liberatori";"Sire Glen";"Crt4";;;;
"28 ott 2010, 22:57";"01 nov 2010, 15:09";"I linguaggi di Pao";"Vance Jack";I2;;;;
"21 ago 2015, 16:12";"28 ago 2015, 13:15";"I Lupi e l'Ammiraglio";"Frank Wolfgang";D3;;;;
"24 ott 2010, 13:58";"02 giu 2012, 14:51";"I Malavoglia";"Verga Giovanni";T1;;;;
"30 gen 2011, 16:19";"14 giu 2016, 17:27";"I mangiatori di loto";"Green Gerald";"crt2";;;;
"04 gen 2011, 15:38";"04 gen 2011, 23:47";"I mastini della guerra";"Forsyth Frederick";G3;;;;
"30 gen 2011, 15:36";"05 feb 2011, 21:25";"I mercanti spaziali";"Anderson Poul";E1;;;;
"26 gen 2011, 20:51";"26 gen 2011, 20:51";"I Miserabili";"Hugo Victor";Cer;2;;;
"24 ott 2010, 13:17";"06 nov 2011, 11:15";"I neri bianchi";"Goretti Leo";N5;;;;
"24 ott 2010, 13:12";"24 ott 2010, 13:12";"I nodi";"Regazzoni Guido Bigon Mario";P1;;;;
"30 gen 2011, 16:20";"05 feb 2011, 21:25";"I nodi al pettine";"Fortebraccio";E3;;;;
"30 gen 2011, 16:42";"05 feb 2011, 21:25";"I non conformisti";"Yates";D2;;;;
"01 nov 2010, 16:03";"14 giu 2016, 17:27";"I nuovi preti";"De Saint-Pierre Michel";"crt2";;;;
"18 gen 2011, 20:38";"28 gen 2011, 17:15";"I paradossi di Mr Pond";"Chesterton Gilbert K.";Cer;;;;
"01 nov 2010, 15:46";"01 nov 2010, 15:46";"I passi Perduti";"Carpentier Alejo";K1;;;;
"04 gen 2011, 16:28";"14 giu 2016, 17:27";"I peccati di Peyton Place";"Metalious Grace";"Crt5";;;;
"01 nov 2010, 15:34";"01 nov 2010, 15:34";"I pericoli del concilio";"Tedeschi Mario";K1;;;;
"04 gen 2011, 16:12";"04 gen 2011, 23:47";"I pidocchi e il granduca";"Cipolla Carlo M.";G5;;;;
"04 gen 2011, 13:21";"06 nov 2011, 11:14";"I pilastri della Terra";"Follet Ken";H3;;;;
"04 gen 2011, 17:06";"04 gen 2011, 23:47";"I premi Hugo 1976 - 1983";"Aa. Vv.";F3;;;;
"21 ago 2015, 12:20";"28 ago 2015, 13:15";"I prigionieri del mare";"Mohrt Michel";Fienile;;;;
"24 ott 2010, 16:27";"24 ott 2010, 16:27";"I prigionieri del mare";"Mohrt Michel";J5;;;;
"23 ott 2010, 20:17";"23 ott 2010, 20:17";"I primi tre casi di Martin Beck";"Sjowall M. e Walhoo P.";N1;;;;
"01 nov 2010, 15:33";"28 ago 2015, 13:15";"I primi uomini nella luna";"Wells H.G.";J3;;;;
"23 ott 2010, 18:12";"23 ott 2010, 18:12";"I Quattro cantoni";"Stout Rex";L3;;;;
"18 gen 2011, 19:19";"28 gen 2011, 17:15";"I racconti di Pietroburgo";"Gogol Nikolaj";Cer;;;;
"04 gen 2011, 17:09";"04 gen 2011, 23:47";"I ragazzi della via Pal";"Molnar Ferenc";F3;;;;
"30 gen 2011, 16:30";"05 feb 2011, 21:25";"I ragazzi di Grover Avenue";"Dove George N.";E4;;;;
"23 ott 2010, 19:36";"23 ott 2010, 19:36";"I reietti dell'altro pianeta";"Le Guin Ursula";M5;;;;
"04 gen 2011, 17:21";"04 gen 2011, 23:47";"I ribelli";"Traven B.";F2;;;;
"24 ott 2010, 16:55";"24 ott 2010, 16:56";"I ribelli dei 50 soli";"VanVogt A.E.";I3;;;;
"24 ott 2010, 14:51";"24 ott 2010, 14:51";"I robot dell'alba";"Asimov Isaac";J2;;;;
"24 ott 2010, 14:52";"24 ott 2010, 14:52";"I robot e l'impero";"Asimov Isaac";J2;;;;
"01 nov 2010, 15:43";"01 nov 2010, 15:43";"I santi vanno all'inferno";"Cesbron Gilbert";K1;;;;
"04 gen 2011, 13:40";"28 ago 2015, 13:15";"I segreti di Cadwal";"Vance Jack";J3;;;;
"24 ott 2010, 14:42";"24 ott 2010, 14:42";"I signori dell'aria";"Brosnan John";J1;;;;
"04 gen 2011, 16:49";"04 gen 2011, 23:47";"I sopravvissuti di Stalingrado";"Woess Fritz";F4;;;;
"24 ott 2010, 16:43";"24 ott 2010, 16:43";"I sovrani delle stelle";"Hamilton Edmond";I4;;;;
"24 ott 2010, 16:22";"24 ott 2010, 16:22";"I tedeschi al fronte";"Wos Fritz";J5;;;;
"04 gen 2011, 18:51";"04 gen 2011, 23:47";"I vecchi e i giovani";"Pirandello Luigi";F1;;;;
"04 gen 2011, 13:46";"28 ago 2015, 13:15";"I vendicatori di Carrig";"Brunner John";J4;;;;
"28 ott 2010, 23:13";"28 ott 2010, 23:41";"IBM 370 quick guide for users";IBM;A4;;;;
"04 gen 2011, 15:05";"14 giu 2016, 17:27";Iceberg;"Clusser Clive";Fienile;;;;
"04 gen 2011, 14:45";"04 gen 2011, 23:47";Icona;"Forsyth Frederick";G3;;;;
"24 ott 2010, 13:41";"14 giu 2016, 17:27";"Icone della legge";"Cacciari Massimo";O2;;;;
"05 gen 2011, 17:05";"28 gen 2011, 17:15";Ideario;"Prezzolini Giuseppe";F1;;;;
"01 nov 2010, 15:50";"14 giu 2016, 17:27";"Igiene dell'amore";"Mantegazza Paolo";"crt2";;;;
"04 gen 2011, 16:45";"04 gen 2011, 23:47";"Il ""chi e'"" del ""borghese""";"Preda Gianna";F4;;;;
"01 nov 2010, 16:14";"01 nov 2010, 16:14";"Il baffo";"Salvalaggio Nantas";K3;;;;
"18 gen 2011, 20:24";"28 gen 2011, 17:15";"Il banchetto dell'emiro";"Messina Annie";Cer;;;;
"23 ott 2010, 18:19";"23 ott 2010, 18:20";"Il banchiere anarchico";"Pessoa Fernando";L3;;;;
"05 gen 2011, 17:09";"28 gen 2011, 17:15";"Il bell'Antonio";"Brancati Vitaliano";F1;;;;
"16 ago 2012, 10:45";"29 ott 2013, 17:46";"Il berretto di cuoio e altri racconti";"Soldati Mario";T1;;;;
"24 ott 2010, 14:22";"14 giu 2016, 17:27";"Il birraio di Preston";"Camilleri Andrea";T3;;;;
"06 nov 2011, 11:12";"06 nov 2011, 11:15";"Il blu oltr la prua";"O'Brian Patrick";H2;;;;
"18 gen 2011, 19:28";"28 gen 2011, 17:15";"Il breve regno di Pipino IV";"Steinbeck John";Cer;;;;
"24 ott 2010, 13:11";"24 ott 2010, 13:12";"Il breviario dei laici";"Rusca Luigi a cura di";P1;;;;
"24 ott 2010, 14:12";"14 giu 2016, 17:27";"Il brigante";"Berto Giuseppe";U2;;;;
"11 ott 2015, 13:54";"14 giu 2016, 17:27";"il brigante";"Vichi Marco";M3;;;;
"01 nov 2010, 16:38";"01 nov 2010, 16:39";"Il broglio";"Agente italiano";K5;;;;
"01 nov 2010, 16:10";"01 nov 2010, 16:10";"Il buio oltre la siepe";"Lee Harper";K3;;;;
"23 ott 2010, 18:56";"14 giu 2016, 17:27";"Il buon patriota";"Kanon Joseph";"Crt6";;;;
"26 gen 2011, 20:41";"28 gen 2011, 17:15";"Il buon vecchio e la bella fanciulla";"Svevo Italo";Cer;;;;
"24 ott 2010, 12:41";"24 ott 2010, 12:42";"Il calibano di Asimov";"MacBride Roger A.";N5;;;;
"24 ott 2010, 14:21";"14 giu 2016, 17:27";"Il campo del vasaio";"Camilleri Andrea";T3;;;;
"24 ott 2010, 15:46";"24 ott 2010, 15:46";"Il canale";"Traven B.";J3;;;;
"06 set 2015, 15:09";"14 giu 2016, 17:27";"Il cane da guardia difesa e poliziotto";"Couplet G.";"crt5";;;;
"24 ott 2010, 14:17";"14 giu 2016, 17:27";"Il cane di terracotta";"Camilleri Andrea";T3;;;;
"23 ott 2010, 18:35";"23 ott 2010, 18:36";"Il canto di Troia";"McCullough Colleen";L4;;;;
"18 gen 2011, 19:07";"28 gen 2011, 17:15";"Il caso del lituano";"Gimenez-Bartlett Alicia";Cer;;;;
"13 dic 2011, 18:48";"02 giu 2012, 14:51";"Il caso Moro";"Zedda Davide";C;;;;
"24 ott 2010, 14:03";"14 giu 2016, 17:27";"Il caso Wagner, Crepuscolo degli idoli, L'anticristo";"Nietzsche Friederih";N1;;;;
"23 ott 2010, 18:14";"06 nov 2011, 11:14";"Il cerchio celtico";"Larsson Bjorn";N1;;;;
"23 ott 2010, 19:08";"23 ott 2010, 19:08";"Il cerchio di pietre";"Gabaldon Diana";M3;;;;
"24 ott 2010, 13:20";"28 ago 2015, 13:15";"Il Chianti di villa in villa";"Bosi Lorenzo";P1;;;;
"04 gen 2012, 15:15";"02 giu 2012, 14:51";"Il Chianti vinicolo";"Guarducci Torquato";O2;;;;
"05 gen 2011, 11:44";"05 gen 2011, 11:44";"Il ciclo dei Rougon - Macquart";"Zola Emile";Cer;20;;;
"24 ott 2010, 13:13";"24 ott 2010, 15:04";"Il Cile tra rivoluzione e reazione";"Corvalan Luis";J2;;;;
"01 nov 2010, 15:35";"01 nov 2010, 15:35";"Il cinema, la carne e il diavolo";"Quarantotto Claudio";K1;;;;
"04 gen 2011, 16:09";"04 gen 2011, 23:47";"Il circolo di Dante";"Pearl Matthew";G5;;;;
"26 gen 2011, 20:43";"28 gen 2011, 17:15";"Il circolo Pickwick";"Dickens Charles";Cer;;;;
"24 ott 2010, 14:46";"24 ott 2010, 14:46";"Il cliente";"Grisham John";J1;;;;
"04 gen 2011, 16:17";"04 gen 2011, 23:47";"Il codice da Vinci";"Brown Dan";G5;;;;
"24 ott 2010, 12:51";"14 giu 2016, 17:27";"Il codice del quattro";"Kalwell Jan e Thomason Dustin";"Crt3";;;;
"30 gen 2011, 15:40";"05 feb 2011, 21:25";"Il codice della cortesia italiana";"Bortone G.";E1;;;;
"04 gen 2011, 13:32";"04 gen 2011, 23:47";"Il codice Rebecca";"Follet Ken";H3;;;;
"11 ott 2015, 13:32";"14 giu 2016, 17:27";"Il collasso dell'universo";"Asimov Isaac";J2;;;;
"20 mag 2012, 12:33";"02 giu 2012, 14:51";"Il commissario Spada - gli anni di piombo";"De Luca Gianni, Gonano Gianluigi";T2;;;;
"11 ott 2015, 13:32";"14 giu 2016, 17:27";"Il complotto contro l'America";"Roth Philip";D4;;;;
"04 gen 2011, 13:29";"04 gen 2011, 23:47";"Il comportamento politico dei tecnici nell'industria e nella societa'";"Invernizzi Emanuele";H2;;;;
"24 ott 2010, 14:25";"02 giu 2012, 14:51";"Il consiglio d'Egitto";"Sciascia Leonardo";T1;;;;
"23 ott 2010, 18:13";"14 giu 2016, 17:27";"Il controllo totale";"Ford David B";"Crt4";;;;
"24 ott 2010, 14:17";"14 giu 2016, 17:27";"Il corso delle cose";"Camilleri Andrea";T3;;;;
"30 gen 2011, 16:22";"05 feb 2011, 21:25";"Il costume di casa";"Eco Umberto";E3;;;;
"24 ott 2010, 15:57";"24 ott 2010, 15:57";"Il crollo del marito";"Jackson Charles";J3;;;;
"24 ott 2010, 14:56";"24 ott 2010, 14:57";"Il crollo della galassia centrale";"Asimov Isaac";J2;;;;
"24 ott 2010, 14:02";"14 giu 2016, 17:27";"Il curioso delle donne";"Bevilacqua Alberto";"crt1";;;;
"24 ott 2010, 16:02";"24 ott 2010, 16:02";"Il delta di venere";"Nin Anais";J3;;;;
"01 nov 2010, 15:25";"01 nov 2010, 15:25";"Il demone";"Altieri Alan D.";I1;;;;
"06 nov 2011, 12:24";"02 giu 2012, 14:51";"Il deserto dei tartari";"Buzzati Dino";T1;;;;
"24 ott 2010, 13:22";"28 ago 2015, 13:15";"Il destino del Leone";"Smith Wilburg";Fienile;;;;
"18 gen 2011, 20:34";"28 gen 2011, 17:15";"Il diamante del Rajà";"Stevenson Robert Louis";Cer;;;;
"24 ott 2010, 12:43";"24 ott 2010, 12:43";"Il diario della rosa";"Leguin ursula";N5;;;;
"23 ott 2010, 18:58";"14 giu 2016, 17:27";"Il diario di Bridget Jones";"Fielding Helen";"Crt4";;;;
"01 apr 2013, 16:58";"29 ott 2013, 17:46";"Il diavolo nella cattedrale";"Schaetzing Franz";N5;;;;
"24 ott 2010, 15:51";"24 ott 2010, 15:51";"Il diavolo si fa frate";"Norman James";J3;;;;
"25 apr 2011, 18:39";"06 nov 2011, 11:14";"Il difensore di Monte Colle";"Carnegie, Sacha";E1;;;;
"24 ott 2010, 15:02";"28 ago 2015, 13:15";"Il dolore";"Duras Marguerite";F2;;;;
"24 ott 2010, 16:12";"24 ott 2010, 16:12";"Il dorsai perduto";"Dickson Gordon R:";J4;;;;
"26 gen 2011, 20:52";"02 giu 2012, 14:51";"Il dottor Zivago";"Pasternak Boris";"U2 e Cer";;;;
"06 set 2015, 15:19";"14 giu 2016, 17:27";"Il dottore in mare";"Gordon Richard";"crt2";;;;
"24 ott 2010, 13:59";"14 giu 2016, 17:27";"Il drago nella fumana";"Pederiali Giuseppe";G1;;;;
"24 ott 2010, 16:37";"24 ott 2010, 16:38";"Il falso traditore";"Klein Alexander";I5;;;;
"30 gen 2011, 16:50";"05 feb 2011, 21:25";"Il fantasm nell'armadio";"Maugham Somerset";D1;;;;
"01 nov 2010, 15:41";"14 giu 2016, 17:27";"Il fantasma del mare";"Jullian Marcel";"crt1";;;;
"23 ott 2010, 17:33";"23 ott 2010, 17:46";"Il fantasma dell'isola di casa";Aquilino;L2;;;;
"26 gen 2011, 20:43";"28 gen 2011, 17:15";"Il fantasma di Canterville e altri racconti";"Wilde Oscar";Cer;;;;
"04 gen 2011, 15:40";"04 gen 2011, 23:47";"Il fantasma di Manhattan";"Forsyth Frederick";G3;;;;
"06 set 2015, 14:27";"14 giu 2016, 17:27";"Il fazioso";"Preda Gianna";"crt3";;;;
"30 gen 2011, 15:38";"02 giu 2012, 14:51";"Il ferro";"D'Annunzio Gabriele";T1;;;;
"23 ott 2010, 20:09";"14 giu 2016, 17:27";"Il filo che brucia";"Deaver Jeffrey";"Da leggere";;;;
"04 gen 2011, 17:00";"04 gen 2011, 23:47";"Il flauto e il jazz";"Benini Stefano";F3;;;;
"05 gen 2011, 16:58";"28 gen 2011, 17:15";"Il fu Mattia Pascal";"Pirandello Luigi";F1;;;;
"04 gen 2011, 15:33";"04 gen 2011, 23:47";"Il gabbiano Jonathan Livingston";"Bach Richard";G3;;;;
"24 ott 2010, 13:58";"02 giu 2012, 14:51";"Il Gattopardo";"Tomasi di Lampedusa Giuseppe";T1;;;;
"11 ott 2015, 14:43";"14 giu 2016, 17:27";"Il generale";"Forester C. S.";K2;;;;
"24 ott 2010, 12:27";"24 ott 2010, 12:27";"Il generale nel suo labirinto";"Garcia Marquez Gabriel";O2;;;;
"24 ott 2010, 16:14";"24 ott 2010, 16:14";"Il genio";"Dreiser Theodore";J4;;;;
"01 nov 2010, 15:28";"28 ago 2015, 13:15";"Il ghiacciaio";"Jenssen G.V.";J3;;;;
"23 ott 2010, 18:39";"23 ott 2010, 18:39";"Il Ghostwriter";"Harris Robert";L4;;;;
"28 ott 2010, 18:22";"28 ott 2010, 23:41";"Il gioco";"Manara Milo";A2;;;;
"23 ott 2010, 17:02";"23 ott 2010, 17:08";"Il gioco";"Manara Milo";L1;;;;
"28 ott 2010, 22:00";"28 ott 2010, 23:41";"Il gioco 3";"Manara Milo";A2;;;;
"28 ott 2010, 22:01";"28 ott 2010, 23:41";"Il gioco 3";"Manara Milo";A2;;;;
"24 ott 2010, 14:38";"24 ott 2010, 14:39";"Il gioco dei Vor";"McMaster Bujold Lois";J1;;;;
"01 nov 2010, 16:26";"01 nov 2010, 16:26";"Il gioco dei Vor";"McMaster Bujold Lois";K4;;;;
"01 nov 2010, 15:10";"01 nov 2010, 15:10";"Il gioco dell'inferno";"Brunner John";I2;;;;
"24 ott 2010, 14:17";"14 giu 2016, 17:27";"Il gioco della mosca";"Camilleri Andrea";T3;;;;
"04 gen 2011, 15:49";"04 gen 2011, 23:47";"Il gioco di Ender";"Scott Card Orson";G4;;;;
"11 ott 2015, 14:16";"14 giu 2016, 17:27";"Il gioco di Ripper";"Allende Isabel";G1;;;;
"23 ott 2010, 17:35";"23 ott 2010, 17:46";"Il gioco preferito";"Cohen Leonard";L2;;;;
"24 ott 2010, 16:58";"24 ott 2010, 16:59";"Il giorno dei trifidi";"Wynvhan John";I3;;;;
"04 gen 2011, 16:02";"04 gen 2011, 23:47";"Il giorno del loro ritorno";"Anderson Poul";G4;;;;
"24 ott 2010, 15:45";"14 giu 2016, 17:27";"Il giorno dell'invasione";"Howarth David";"crt2";;;;
"24 ott 2010, 14:43";"14 giu 2016, 17:27";"Il giorno dell'invasione";"Niven L. Pournelle J.";B1;;;;
"04 gen 2011, 15:36";"04 gen 2011, 23:47";"Il giorno dello sciacallo - Dossier Odessa";"Forsyth Frederick";G3;;;;
"24 ott 2010, 12:33";"14 giu 2016, 17:27";"Il giorno dopo domani";"Folsom Allan";"Crt3";;;;
"23 ott 2010, 17:12";"01 nov 2010, 16:42";"Il giovane Mussolini";"Alessi Rino";L1;;;;
"24 ott 2010, 14:19";"14 giu 2016, 17:27";"Il giro di boa";"Camilleri Andrea";T3;;;;
"01 nov 2010, 15:43";"14 giu 2016, 17:27";"Il giudice Timberlane";"Lewis Sinclair";"crt1";;;;
"23 dic 2012, 18:12";"29 ott 2013, 17:46";"Il golpe inglese";"Cereghino Mario J., Fasanella Giovanni";T2;;;;
"23 ott 2010, 18:52";"14 giu 2016, 17:27";"Il grande amico Meaulnes";"Fournier Alain";"Crt4";;;;
"23 ott 2010, 20:10";"02 giu 2012, 14:51";"Il grande inquisitore";"Dostoevskji Fedor";U2;;;;
"27 nov 2011, 12:33";"02 giu 2012, 14:51";"Il grande libro dei nodi";"Ashley W. Clifford";U2;;;;
"11 ott 2015, 14:43";"14 giu 2016, 17:27";"Il grillo canta sempre al tramonto";"Fo D. Casaleggio G. Grillo B.";G1;;;;
"24 ott 2010, 13:49";"14 giu 2016, 17:27";"Il guinzaglio";"Messina Maria";K1;;;;
"18 gen 2011, 20:40";"28 gen 2011, 17:15";"Il jazz";"Polillo Arrigo";Cer;;;;
"01 nov 2010, 15:28";"28 ago 2015, 13:15";"Il lago";"Moore George";"I1";;;;
"11 ott 2015, 12:59";"14 giu 2016, 17:27";"Il laureato";"Webb Charles";"crt 2";;;;
"04 gen 2011, 15:02";"14 giu 2016, 17:27";"Il leone scarlatto";"Chadwick Elizabeth";G5;;;;
"23 ott 2010, 17:37";"23 ott 2010, 17:46";"Il libro dei mille savi";"Palazzi F. Spaventa Filippi s. ";L2;;;;
"23 ott 2010, 18:59";"14 giu 2016, 17:27";"Il libro dei vizi";"Korteau Auguste";"Crt4";;;;
"30 gen 2011, 15:28";"05 feb 2011, 21:25";"Il libro del riso e dell'oblio";"Kundera Milan";E1;;;;
"24 ott 2010, 13:14";"24 ott 2010, 13:14";"Il libro dell'Es";"Groddek Georg";P1;;;;
"01 nov 2010, 15:17";"01 nov 2010, 15:17";"Il libro della casa";"Hatje G.E.";I2;;;;
"24 ott 2010, 13:56";"14 giu 2016, 17:27";"Il libro della fotografia subacquea";"Manti Gaetano";G1;;;;
"24 ott 2010, 16:40";"24 ott 2010, 16:40";"Il libro delle pipe";"Buzzati Dino Ramazzotti Eppe";I5;;;;
"21 ago 2015, 15:57";"28 ago 2015, 13:15";"Il linguaggio Simula";"Latini Franco";D3;;;;
"23 ott 2010, 17:49";"14 giu 2016, 17:27";"Il loro nome e' legione";"De Santerre Maximilienne";"Crt4";;;;
"23 ott 2010, 19:41";"23 ott 2010, 19:41";"Il lungo meriggio della Terra";"Aldiss Brian W.";M5;;;;
"11 ott 2015, 13:24";"14 giu 2016, 17:27";"Il lungo ritorno";"Pohl Frederik";F3;;;;
"01 nov 2010, 16:31";"01 nov 2010, 16:31";"Il lupo dei cieli";"Hamilton Edmond";K4;;;;
"24 ott 2010, 13:57";"14 giu 2016, 17:27";"Il lupo della steppa";"Hesse herman";G1;;;;
"18 gen 2011, 19:21";"28 gen 2011, 17:15";"Il maestro di Pietralata";"Bernardini Albino";Cer;;;;
"24 ott 2010, 14:12";"14 giu 2016, 17:27";"Il male oscuro";"Berto Giuseppe";U2;;;;
"01 nov 2010, 15:42";"14 giu 2016, 17:27";"Il maneggio";"Moore Pamela";"crt2";;;;
"05 gen 2011, 17:23";"28 gen 2011, 17:15";"Il mantello del vescovo";"Maugham Somerset W.";E4;;;;
"04 gen 2011, 15:59";"04 gen 2011, 23:47";"Il manufatto";"Benford Gregory";G4;;;;
"04 gen 2011, 13:36";"04 gen 2011, 23:47";"Il martello dell'Eden";"Follet Ken";H3;;;;
"30 gen 2011, 16:12";"14 giu 2016, 17:27";"Il mattino dei maghi";"Pauwels e Bergier";"Crt3";;;;
"21 ago 2015, 16:15";"28 ago 2015, 13:15";"Il medico di Stalingrado";"Konsalik Heinz G.";D3;;;;
"30 gen 2011, 16:55";"05 feb 2011, 21:25";"Il meglio";"Baudelaire Charles";D1;;;;
"24 ott 2010, 13:28";"02 giu 2012, 14:51";"Il meglio";"Goldoni Carlo";T1;;;;
"13 dic 2011, 18:52";"02 giu 2012, 14:51";"Il memoriale della repubblica";"Gotor Miguel";C;;;;
"16 nov 2011, 21:16";"02 giu 2012, 14:51";"Il memoriale della Repubblica";"Gotor Miguel";C;;;;
"24 ott 2010, 12:59";"24 ott 2010, 12:59";"Il mercenario di Confluence";"McAuley Paul";N5;;;;
"24 ott 2010, 13:01";"24 ott 2010, 13:01";"Il millennio dell'antimateria";"Williamson Jack";N5;;;;
"06 set 2015, 14:57";"14 giu 2016, 17:27";"Il mio mortale nemico";"Cather Willa";K2;;;;
"01 nov 2010, 16:13";"01 nov 2010, 16:14";"Il mio mortale nemico";"Kather Willa";K3;;;;
"24 ott 2010, 14:00";"14 giu 2016, 17:27";"Il miracolo di padre Malachia";"Marshall Bruce";G1;;;;
"24 ott 2010, 14:45";"24 ott 2010, 14:45";"Il momento di uccidere";"Grisham John";J1;;;;
"24 ott 2010, 14:13";"14 giu 2016, 17:27";"Il mondo di Giolitti";"Spadolini Giovanni";L5;;;;
"04 gen 2011, 13:47";"02 giu 2012, 14:51";"Il mondo di Lavalite";"Farmer Philip J.";C4;;;;
"23 ott 2010, 17:15";"23 ott 2010, 17:46";"Il mondo di sera";"Isberwood Christopher";L1;;;;
"21 ago 2015, 15:45";"28 ago 2015, 13:15";"Il mondo di Sofia";"Garder Jostein";D1;;;;
"23 ott 2010, 19:16";"28 ago 2015, 13:15";"Il mondo secondo Garp";"Irving John";Fienile;;;;
"06 set 2015, 15:26";"14 giu 2016, 17:27";"Il Montersino grande manuale di cucina";"Montersino LucaCaprari Alberto";U3;;;;
"23 ott 2010, 14:54";"23 ott 2010, 15:16";"Il movimento dei ricoverati...... In la Rassegna di studi psichiatrici";"Gerola A. Zapponi A. V. ";A1;;;;
"24 ott 2010, 13:24";"14 giu 2016, 17:27";"Il mulino del Po";"Bacchelli Riccardo";D1;3;;;
"24 ott 2010, 14:14";"14 giu 2016, 17:27";"Il mulino sulla Floss";"Eliot George";U3;;;;
"01 nov 2010, 15:41";"14 giu 2016, 17:27";"Il muro di casa";"Landi Stefano";"Crt3";;;;
"23 ott 2010, 17:36";"23 ott 2010, 17:46";"Il museo del Bargello a Firenze";"Rossi Filippo";L2;;;;
"30 gen 2011, 16:52";"05 feb 2011, 21:25";"Il Napoleone del terzo Reich";"Cartier Raymond";D1;;;;
"11 ott 2015, 13:28";"14 giu 2016, 17:27";"Il narcisismo";"Lowen Alexander";F2;;;;
"30 gen 2011, 16:47";"14 giu 2016, 17:27";"Il naufragio del Mary Deare";"Innes H.";"Crt5";;;;
"24 ott 2010, 12:16";"24 ott 2010, 12:16";"Il Nemico";"Child Lee";O1;;;;
"24 ott 2010, 16:42";"24 ott 2010, 16:42";"Il nemico degli Ylane'";"Harrison Harry";I4;;;;
"24 ott 2010, 16:47";"24 ott 2010, 16:47";"Il nemico dei Vor";"McMaster Bujold Lois";I4;;;;
"01 nov 2010, 16:26";"01 nov 2010, 16:26";"Il nemico dei Vor";"McMaster Bujold Lois";K4;;;;
"24 ott 2010, 14:21";"14 giu 2016, 17:27";"Il nipote del Negus";"Camilleri Andrea";T3;;;;
"30 gen 2011, 16:22";"05 feb 2011, 21:25";"Il nome della rosa";"Eco Umberto";E3;;;;
"04 gen 2011, 14:58";"14 giu 2016, 17:27";"Il nostro agente all'Avana";"Greene Graham";D4;;;;
"16 nov 2011, 21:01";"02 giu 2012, 14:51";"Il Noto servizio, Giulio Andreotti e il caso Moro";"Giannuli Aldo";T2;;;;
"24 ott 2010, 13:33";"24 ott 2010, 13:33";"Il nuovissimo melzi";"Melzi G.B.";Q2;2;;;
"01 nov 2010, 15:59";"14 giu 2016, 17:27";"Il nuovo saper vivere";"Reboux Paolo";"crt1";;;;
"11 ott 2015, 13:53";"14 giu 2016, 17:27";"Il nuovo venuto";"Vichi Marco";M3;;;;
"06 nov 2011, 13:14";"02 giu 2012, 14:51";"Il padrino";"Puzo Mario";F5;;;;
"04 gen 2011, 15:56";"04 gen 2011, 23:47";"Il papa definitivo";"Simak Clifford";G4;;;;
"04 gen 2011, 17:28";"04 gen 2011, 23:47";"Il Papa tosto";"Sarazani Fabrizio";F2;;;;
"24 ott 2010, 13:39";"14 giu 2016, 17:27";"Il paradiso degli orchi";"Pennac Daniel";L2;;;;
"24 ott 2010, 14:26";"06 nov 2011, 11:14";"Il paradosso del poliziotto";"Carofiglio Gianrico";H2;;;;
"21 ago 2015, 12:26";"28 ago 2015, 13:15";"Il parco dei cervi";"Mailer Norman";Fienile;;;;
"24 ott 2010, 14:45";"24 ott 2010, 14:45";"Il partner";"Grisham John";J1;;;;
"11 ott 2015, 14:30";"14 giu 2016, 17:27";"Il passato è una terra straniera";"Carofiglio Gianrico";H2;;;;
"24 ott 2010, 13:04";"24 ott 2010, 13:04";"Il passo dell'ubriaco";"Pohl Frederik";N5;;;;
"30 gen 2011, 16:24";"05 feb 2011, 21:25";"Il pendolo di Focault";"Eco Umberto";E3;;;;
"04 gen 2011, 16:39";"04 gen 2011, 16:40";"Il peripatetico e altre storie";"Bianciardi Luciano";F5;;;;
"04 gen 2011, 13:38";"04 gen 2011, 23:47";"Il pianeta dei bruchi";"Follet Ken";H3;;;;
"04 gen 2011, 13:51";"04 gen 2011, 23:47";"Il pianeta dei venti";"Martin G. R. R. e Tuttle Lisa";H4;;;;
"24 ott 2010, 14:38";"24 ott 2010, 14:38";"Il pianeta dei venti";"Tuttle Lisa Martin George";J1;;;;
"01 nov 2010, 16:36";"01 nov 2010, 16:36";"Il pianeta del miraggio";"Heinlein Robert";K4;;;;
"23 ott 2010, 19:36";"23 ott 2010, 19:36";"Il pianeta nell'occhio del tempo";"Earnshaw Brian";M5;;;;
"04 gen 2011, 15:12";"04 gen 2011, 23:47";"Il piano infinito";"Allende Isabel";G1;;;;
"30 gen 2011, 16:56";"14 giu 2016, 17:27";"Il Piave mormorava";"Bandini Franco";E1;;;;
"24 ott 2010, 13:38";"24 ott 2010, 13:38";"Il piccolo ghiotti";"Aa.Vv.";Q2;;;;
"04 gen 2011, 13:27";"04 gen 2011, 23:47";"Il pirata";"Nelson L. James";H2;;;;
"23 ott 2010, 20:14";"23 ott 2010, 20:14";"Il poliziotto che ride";"Sjowall M e Walhoo P.";N1;;;;
"21 ago 2015, 14:21";"28 ago 2015, 13:15";"Il ponte di Remagen";"Hechler Ken";fienile;;;;
"24 ott 2010, 16:53";"24 ott 2010, 16:53";"Il pontifex Valentine";"Silverberg Robert";I4;;;;
"04 gen 2011, 16:02";"04 gen 2011, 23:47";"Il popolo dell'anello";"Niven Larry";G4;;;;
"23 ott 2010, 19:05";"23 ott 2010, 19:05";"Il porto dei sogni incrociati";"Larsson Bjorn";M3;;;;
